path,group,y_true,y_pred,true_label,pred_label,confidence_max_prob,confidence_margin,brightness_mean,brightness_std,contrast_p95_p5,sharpness_laplacian_var,snr_mean_over_std,entropy,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation
Dataset/test/0/1.png,TN,0,0,0,0,0.9992921352386475,0.9985843300819397,23.91800880432129,48.51945114135742,138.0,277.48919677734375,0.4929571179547883,2.334625422717634,0.2803090967328635,0.9461500264696332,0.6123624940352732,0.9828889976502095
Dataset/test/0/100.png,TN,0,0,0,0,0.9801260828971863,0.9602521061897278,6.235072612762451,33.72962188720703,0.0,270.7391052246094,0.18485450657479038,0.47644032234697176,0.274863869314542,0.9860705237511973,0.928131858602195,0.9666290718301076
Dataset/test/0/1000.png,TN,0,0,0,0,0.9848029017448425,0.9696058034896851,11.379145622253418,44.91187286376953,165.0,507.3471374511719,0.25336608994766124,0.8057574265936998,0.45619795003203073,0.9723554073560078,0.8715039796628852,0.9688224263168762
Dataset/test/0/1001.png,TN,0,0,0,0,0.9612604975700378,0.9225209951400757,29.38741683959961,63.04050064086914,182.0,640.419921875,0.4661672501992486,2.1429897435948617,0.5884449071108264,0.9357632809681778,0.6469088600200331,0.9793259416001325
Dataset/test/0/101.png,TN,0,0,0,0,0.9873742461204529,0.974748432636261,12.753268241882324,44.06481170654297,145.0,83.045166015625,0.28942069068445486,1.1281281028551362,0.1353699551569507,0.976684275634768,0.8306848405346773,0.9902764082057675
Dataset/test/0/102.png,TN,0,0,0,0,0.9851016998291016,0.9702033996582031,13.609872817993164,45.81864929199219,152.0,88.71601104736328,0.2970378443129141,1.155573486074474,0.150624599615631,0.9745775468259052,0.8253413459496387,0.9900096148203993
Dataset/test/0/103.png,TN,0,0,0,0,0.9964973330497742,0.9929946660995483,13.674266815185547,45.24844741821289,150.0,88.83248138427734,0.3022041106908675,1.1763162362523667,0.15154548366431775,0.9759423649878485,0.8212943410299127,0.9896633749142563
Dataset/test/0/104.png,TN,0,0,0,0,0.9993077516555786,0.9986155033111572,11.427037239074707,37.01533889770508,119.0,76.2670669555664,0.30871086355759575,1.2056354027102902,0.12099615631005765,0.9778628276796516,0.8134390324769433,0.9873594720065265
Dataset/test/0/105.png,TN,0,0,0,0,0.9987748265266418,0.9975496530532837,10.236607551574707,32.361968994140625,102.0,66.54098510742188,0.31631596798899847,1.283377345340951,0.1099855861627162,0.9782029875664764,0.8044252342915438,0.9847105988834892
Dataset/test/0/1053.png,TN,0,0,0,0,0.8701881170272827,0.7403762340545654,41.59331130981445,68.3515396118164,178.0,608.2034912109375,0.6085204743001682,2.9437619028843796,0.6909833440102499,0.9225041589931886,0.5074869007495115,0.9792426303698117
