path,group,y_true,y_pred,true_label,pred_label,confidence_max_prob,confidence_margin,brightness_mean,brightness_std,contrast_p95_p5,sharpness_laplacian_var,snr_mean_over_std,entropy,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation
Dataset/test/0/1.png,TN,0,0,0,0,0.9999966621398926,0.9999933838844299,23.91800880432129,48.51945114135742,138.0,277.48919677734375,0.4929571179547883,2.334625422717634,0.2803090967328635,0.9461500264696332,0.6123624940352732,0.9828889976502095
Dataset/test/0/100.png,TN,0,0,0,0,0.9969238638877869,0.9938477277755737,6.235072612762451,33.72962188720703,0.0,270.7391052246094,0.18485450657479038,0.47644032234697176,0.274863869314542,0.9860705237511973,0.928131858602195,0.9666290718301076
Dataset/test/0/1000.png,TN,0,0,0,0,0.9960446357727051,0.9920892119407654,11.379145622253418,44.91187286376953,165.0,507.3471374511719,0.25336608994766124,0.8057574265936998,0.45619795003203073,0.9723554073560078,0.8715039796628852,0.9688224263168762
Dataset/test/0/1001.png,TN,0,0,0,0,0.9904587268829346,0.9809173941612244,29.38741683959961,63.04050064086914,182.0,640.419921875,0.4661672501992486,2.1429897435948617,0.5884449071108264,0.9357632809681778,0.6469088600200331,0.9793259416001325
Dataset/test/0/101.png,FP,0,1,0,1,0.5293288230895996,0.05865764617919922,12.753268241882324,44.06481170654297,145.0,83.045166015625,0.28942069068445486,1.1281281028551362,0.1353699551569507,0.976684275634768,0.8306848405346773,0.9902764082057675
Dataset/test/0/102.png,FP,0,1,0,1,0.7471181750297546,0.49423637986183167,13.609872817993164,45.81864929199219,152.0,88.71601104736328,0.2970378443129141,1.155573486074474,0.150624599615631,0.9745775468259052,0.8253413459496387,0.9900096148203993
Dataset/test/0/103.png,TN,0,0,0,0,0.9143401384353638,0.8286802768707275,13.674266815185547,45.24844741821289,150.0,88.83248138427734,0.3022041106908675,1.1763162362523667,0.15154548366431775,0.9759423649878485,0.8212943410299127,0.9896633749142563
Dataset/test/0/104.png,TN,0,0,0,0,0.999758780002594,0.999517560005188,11.427037239074707,37.01533889770508,119.0,76.2670669555664,0.30871086355759575,1.2056354027102902,0.12099615631005765,0.9778628276796516,0.8134390324769433,0.9873594720065265
Dataset/test/0/105.png,TN,0,0,0,0,0.9996891021728516,0.9993782639503479,10.236607551574707,32.361968994140625,102.0,66.54098510742188,0.31631596798899847,1.283377345340951,0.1099855861627162,0.9782029875664764,0.8044252342915438,0.9847105988834892
Dataset/test/0/1053.png,FP,0,1,0,1,0.886193573474884,0.7723871469497681,41.59331130981445,68.3515396118164,178.0,608.2034912109375,0.6085204743001682,2.9437619028843796,0.6909833440102499,0.9225041589931886,0.5074869007495115,0.9792426303698117
Dataset/test/0/1055.png,FP,0,1,0,1,0.8412342667579651,0.6824684739112854,41.85678482055664,68.90504455566406,180.0,596.3975219726562,0.6074560300250385,2.9358987491936888,0.6841367713004485,0.9228843662054546,0.5088204551449469,0.9797568416677941
Dataset/test/0/1056.png,FP,0,1,0,1,0.837411642074585,0.6748232841491699,43.85969543457031,72.47382354736328,189.0,640.531982421875,0.6051798191640215,2.9353341446643526,0.7455557335041639,0.9211274271852428,0.5111135125017903,0.9801730157712762
Dataset/test/0/1057.png,FP,0,1,0,1,0.8938053250312805,0.787610650062561,40.97008514404297,67.93778991699219,177.0,560.095703125,0.6030529575376319,2.8915805314585974,0.658191864189622,0.9245818413804684,0.5140487125808619,0.9799902643603398
Dataset/test/0/1058.png,FP,0,1,0,1,0.9301238059997559,0.8602475523948669,41.150489807128906,68.60845184326172,179.0,571.43017578125,0.599787470720673,2.870294710106503,0.6835762331838565,0.9249797548459264,0.5170735310446395,0.9796331019695816
Dataset/test/0/1059.png,FP,0,1,0,1,0.9195963740348816,0.839192807674408,41.72688293457031,69.84410858154297,183.0,568.930908203125,0.5974288136254171,2.8629580664644063,0.6969891095451634,0.925797335316474,0.5189465046277867,0.9799921539191497
Dataset/test/0/106.png,TN,0,0,0,0,0.9978702068328857,0.9957403540611267,9.864736557006836,30.10092544555664,94.0,50.64195251464844,0.3277220353763509,1.3867300826919986,0.09421044202434337,0.9767088786187121,0.786732036457754,0.984718792262584
Dataset/test/0/1060.png,FP,0,1,0,1,0.9064193367958069,0.812838613986969,41.98262023925781,70.45780944824219,184.0,562.4024047851562,0.595854747146793,2.8454758539175486,0.6879404228058936,0.926906069975917,0.5214891746108292,0.9805804736595752
Dataset/test/0/1061.png,FP,0,1,0,1,0.9215050339698792,0.8430100679397583,41.758548736572266,70.21239471435547,183.0,528.6652221679688,0.5947461114310484,2.82497634143147,0.6493834080717489,0.9284318960187794,0.5238507779127155,0.9815620756980943
Dataset/test/0/1062.png,FP,0,1,0,1,0.9391680955886841,0.8783361911773682,40.99248504638672,69.12602233886719,180.0,489.99237060546875,0.5930109046272716,2.7885410653405334,0.6128283151825753,0.9296213895253971,0.5265525227729189,0.9820312101245224
Dataset/test/0/1063.png,FP,0,1,0,1,0.9451392292976379,0.8902784585952759,41.753028869628906,70.62982940673828,184.0,515.7997436523438,0.591152905428567,2.7703844337522083,0.6171925048046124,0.9304916162184138,0.52960636493545,0.982696143161719
Dataset/test/0/1064.png,FP,0,1,0,1,0.940149188041687,0.8802983164787292,42.068359375,71.48802185058594,187.0,532.7438354492188,0.5884672464016505,2.751117005884984,0.6263613068545804,0.9313637070053228,0.5324954805748687,0.982880612975998
